NO2(GT),PT08.S4(NO2),T,RH,AH,Day,Month,Hour,Weekday
143.0,1975.0,26.6,45.5,1.5555,4,11,16,6
186.0,2603.0,24.8,53.9,1.6683,4,11,17,6
171.0,2609.0,23.1,61.1,1.7082,4,11,18,6
124.0,2216.0,22.2,63.7,1.6865,4,11,19,6
92.0,1856.0,20.0,69.0,1.5956,4,11,21,6
74.0,1599.0,18.8,70.6,1.5209,4,11,23,6
65.0,1481.0,18.5,69.5,1.4657,5,11,0,1
59.0,1430.0,16.8,73.3,1.3915,5,11,2,1
38.0,1180.0,16.9,67.9,1.295,5,11,5,1
43.0,1192.0,16.1,69.3,1.2591,5,11,6,1
52.0,1257.0,16.1,69.6,1.2593,5,11,7,1
151.0,1889.0,20.7,55.5,1.3414,5,11,11,1
107.0,1799.0,20.8,56.3,1.3664,5,11,12,1
114.0,1823.0,21.7,53.1,1.3649,5,11,13,1
125.0,1932.0,23.0,49.0,1.3619999999999999,5,11,14,1
138.0,1935.0,24.2,44.0,1.3078,5,11,15,1
144.0,2016.0,24.7,43.6,1.3396,5,11,16,1
105.0,1815.0,20.3,61.4,1.4417,5,11,19,1
98.0,1619.0,20.0,63.2,1.4581,5,11,20,1
93.0,1599.0,19.1,64.4,1.405,5,11,21,1
69.0,1363.0,17.8,66.9,1.3464,5,11,23,1
66.0,1362.0,17.6,66.5,1.3249,6,11,0,4
76.0,1395.0,16.1,71.2,1.2948,6,11,1,4
58.0,1307.0,14.0,76.6,1.2183,6,11,7,4
87.0,1572.0,14.6,74.2,1.2256,6,11,8,4
97.0,1586.0,15.9,69.8,1.253,6,11,9,4
80.0,1436.0,18.4,61.3,1.2854,6,11,10,4
82.0,1569.0,20.0,56.7,1.3078,6,11,11,4
121.0,1794.0,20.7,59.3,1.4283,6,11,13,4
130.0,1768.0,21.4,57.1,1.4356,6,11,16,4
113.0,1739.0,20.8,58.7,1.4259,6,11,17,4
101.0,1674.0,20.1,59.6,1.3852,6,11,18,4
91.0,1563.0,20.0,58.4,1.3473,6,11,19,4
90.0,1484.0,19.5,58.9,1.3195,6,11,20,4
90.0,1526.0,19.5,57.4,1.2874,6,11,21,4
73.0,1359.0,18.8,59.1,1.2702,6,11,23,4
80.0,1318.0,18.0,60.4,1.2331,7,11,0,6
87.0,1354.0,17.5,60.7,1.2009,7,11,1,6
56.0,1151.0,17.0,52.3,1.0009,7,11,4,6
31.0,1004.0,15.5,51.5,0.9026,7,11,6,6
35.0,997.0,15.1,52.0,0.8878,7,11,7,6
51.0,967.0,14.9,46.8,0.7885,7,11,8,6
58.0,963.0,15.5,42.4,0.74,7,11,9,6
57.0,966.0,16.6,38.2,0.7186,7,11,10,6
63.0,1033.0,18.0,34.7,0.7089,7,11,11,6
61.0,1046.0,18.0,35.1,0.7176,7,11,12,6
34.0,1035.0,17.6,33.8,0.6726,7,11,13,6
26.0,1044.0,17.5,33.7,0.6691,7,11,14,6
28.0,1035.0,17.2,33.9,0.6591,7,11,15,6
84.0,1346.0,14.8,37.5,0.6259,7,11,18,6
140.0,1201.0,14.4,39.2,0.6407,7,11,19,6
138.0,1242.0,14.1,43.0,0.6883,7,11,20,6
117.0,1155.0,12.7,51.2,0.7505,7,11,22,6
57.0,1060.0,9.9,71.4,0.8736,7,11,23,6
59.0,1091.0,10.2,71.6,0.8893,8,11,0,2
42.0,998.0,11.1,55.6,0.7344,8,11,2,2
18.0,903.0,10.8,50.9,0.657,8,11,5,2
26.0,917.0,10.9,50.1,0.6519,8,11,6,2
72.0,984.0,10.8,49.7,0.6429,8,11,7,2
133.0,1111.0,10.9,50.0,0.6531,8,11,9,2
116.0,1051.0,12.1,46.5,0.653,8,11,10,2
100.0,1027.0,13.4,36.3,0.5556,8,11,13,2
105.0,1180.0,13.1,38.5,0.5776,8,11,14,2
121.0,1139.0,11.5,46.4,0.6302,8,11,15,2
132.0,1226.0,13.1,40.4,0.606,8,11,16,2
183.0,1778.0,11.3,50.9,0.679,8,11,18,2
29.0,925.0,8.0,64.5,0.695,10,11,4,0
26.0,942.0,8.1,68.6,0.7409,10,11,5,0
39.0,990.0,6.3,84.8,0.8148,10,11,6,0
72.0,1019.0,6.7,79.8,0.7872,10,11,7,0
128.0,1172.0,7.1,77.9,0.7914,10,11,8,0
165.0,1213.0,6.9,86.0,0.8632,10,11,10,0
165.0,1213.0,8.0,81.6,0.8755,10,11,12,0
175.0,1237.0,9.5,70.0,0.8296,10,11,13,0
145.0,1301.0,10.5,62.2,0.7923,10,11,14,0
105.0,1325.0,11.1,58.6,0.7737,10,11,16,0
106.0,1333.0,10.8,57.6,0.7473,10,11,17,0
177.0,1467.0,10.6,59.3,0.7588,10,11,19,0
182.0,1636.0,10.0,71.5,0.8768,10,11,20,0
148.0,1298.0,10.5,70.3,0.893,10,11,22,0
167.0,1394.0,10.2,71.3,0.8859,10,11,23,0
132.0,1271.0,9.3,73.5,0.8651,11,11,1,3
97.0,1189.0,9.2,73.9,0.8616,11,11,2,3
74.0,1151.0,7.6,81.2,0.8483,11,11,4,3
68.0,1136.0,7.5,81.5,0.8495,11,11,5,3
211.0,2032.0,9.9,83.4,1.0194,11,11,9,3
199.0,1450.0,12.5,71.3,1.0285,11,11,13,3
178.0,1614.0,13.2,68.4,1.0346,11,11,14,3
184.0,1493.0,12.5,73.2,1.0563,11,11,15,3
186.0,1449.0,12.2,75.7,1.0693,11,11,16,3
168.0,1361.0,11.5,78.1,1.0565,11,11,17,3
187.0,1546.0,11.6,76.0,1.0354,11,11,18,3
166.0,1534.0,12.0,73.3,1.0264,11,11,19,3
177.0,1671.0,12.9,68.8,1.0175,11,11,20,3
207.0,1570.0,13.1,69.6,1.0464,11,11,21,3
114.0,1172.0,12.3,73.4,1.0490000000000002,11,11,22,3
84.0,1153.0,12.7,71.0,1.0387,11,11,23,3
92.0,1180.0,12.9,69.9,1.0371,12,11,0,5
111.0,1209.0,12.9,70.5,1.0442,12,11,1,5
50.0,1085.0,13.7,64.4,1.0036,12,11,5,5
53.0,1087.0,13.9,63.8,1.0079,12,11,6,5
140.0,1314.0,14.2,66.4,1.0673,12,11,9,5
116.0,1257.0,14.9,62.5,1.0529,12,11,10,5
122.0,1277.0,16.3,58.4,1.0729,12,11,11,5
116.0,1297.0,16.9,56.5,1.0801,12,11,12,5
118.0,1366.0,17.4,55.8,1.0979999999999999,12,11,13,5
125.0,1418.0,17.4,57.3,1.1328,12,11,14,5
126.0,1480.0,17.7,55.5,1.1127,12,11,15,5
135.0,1405.0,16.8,58.9,1.1199,12,11,16,5
140.0,1496.0,17.0,57.5,1.1071,12,11,17,5
163.0,1597.0,16.2,60.2,1.1003,12,11,18,5
178.0,1735.0,16.7,58.0,1.0916,12,11,19,5
160.0,1677.0,16.5,58.8,1.0921,12,11,20,5
115.0,1243.0,15.7,60.8,1.0769,12,11,22,5
75.0,1133.0,15.7,59.5,1.0534,13,11,2,5
88.0,1239.0,15.6,61.7,1.0847,13,11,4,5
71.0,1173.0,15.8,59.9,1.0693,13,11,5,5
75.0,1185.0,15.2,61.8,1.0602,13,11,6,5
86.0,1154.0,16.1,55.4,1.0089,13,11,7,5
124.0,1365.0,14.9,64.1,1.0773,13,11,8,5
164.0,1568.0,17.9,54.6,1.11,13,11,10,5
192.0,1617.0,20.3,46.7,1.0971,13,11,12,5
166.0,1503.0,21.5,42.7,1.0837,13,11,13,5
118.0,1374.0,21.5,43.4,1.0965,13,11,15,5
133.0,1434.0,20.8,45.5,1.1054,13,11,16,5
113.0,1157.0,15.9,54.9,0.9853,13,11,21,5
59.0,1036.0,14.0,55.2,0.8807,13,11,22,5
57.0,997.0,11.9,55.5,0.7711,14,11,0,6
58.0,984.0,11.4,54.6,0.7363,14,11,1,6
26.0,863.0,9.8,51.3,0.6225,14,11,4,6
20.0,853.0,9.5,52.2,0.6198,14,11,5,6
17.0,814.0,10.0,45.7,0.5598,14,11,6,6
21.0,798.0,10.2,41.9,0.5209,14,11,7,6
39.0,790.0,10.7,36.0,0.4623,14,11,9,6
41.0,791.0,10.8,35.4,0.4583,14,11,10,6
44.0,786.0,11.4,32.9,0.4435,14,11,11,6
62.0,827.0,12.4,31.3,0.45,14,11,13,6
48.0,837.0,10.5,37.9,0.4821,14,11,15,6
78.0,1051.0,7.3,63.5,0.6519,14,11,18,6
97.0,915.0,10.0,41.4,0.5102,14,11,21,6
67.0,840.0,10.4,36.2,0.4561,14,11,22,6
73.0,865.0,11.3,32.3,0.4329,14,11,23,6
62.0,814.0,10.9,33.5,0.4378,15,11,0,0
44.0,811.0,10.6,34.9,0.4455,15,11,1,0
31.0,800.0,10.7,36.1,0.4639,15,11,2,0
21.0,817.0,10.7,39.2,0.5045,15,11,4,0
22.0,805.0,10.4,38.6,0.4862,15,11,5,0
41.0,821.0,10.4,37.4,0.4717,15,11,6,0
94.0,885.0,10.5,37.0,0.4707,15,11,7,0
141.0,1053.0,12.6,36.6,0.5314,15,11,10,0
116.0,1074.0,13.4,37.1,0.5683,15,11,12,0
104.0,1077.0,13.5,34.9,0.5393,15,11,13,0
114.0,1032.0,13.6,32.1,0.4977,15,11,15,0
121.0,1077.0,13.5,31.8,0.4876,15,11,16,0
164.0,1098.0,13.5,27.9,0.4287,15,11,17,0
147.0,1083.0,12.0,34.3,0.4787,15,11,21,0
91.0,986.0,11.3,41.8,0.561,16,11,0,1
76.0,957.0,11.2,42.0,0.5582,16,11,1,1
73.0,937.0,11.0,42.6,0.5595,16,11,2,1
32.0,866.0,11.1,40.8,0.5395,16,11,4,1
40.0,869.0,10.7,41.8,0.536,16,11,5,1
63.0,890.0,10.2,43.6,0.5405,16,11,6,1
119.0,981.0,10.1,44.0,0.5434,16,11,7,1
202.0,1405.0,10.1,45.6,0.5632,16,11,8,1
222.0,1694.0,11.3,43.9,0.5867,16,11,9,1
212.0,1327.0,14.5,33.8,0.5541,16,11,10,1
219.0,1325.0,17.5,26.4,0.5228,16,11,11,1
147.0,1077.0,17.3,20.4,0.4011,16,11,13,1
161.0,1149.0,18.1,21.0,0.4321,16,11,14,1
148.0,1138.0,17.9,22.3,0.4537,16,11,15,1
206.0,1370.0,14.8,29.6,0.4965,16,11,18,1
168.0,1283.0,13.6,34.0,0.5251,16,11,19,1
171.0,1363.0,13.4,40.4,0.6178,16,11,20,1
171.0,1295.0,11.8,44.3,0.6121,16,11,21,1
142.0,1109.0,10.7,47.5,0.6108,16,11,22,1
121.0,1051.0,7.7,57.9,0.6107,17,11,1,2
68.0,910.0,6.2,61.0,0.5824,17,11,4,2
69.0,917.0,6.8,58.6,0.5813,17,11,5,2
81.0,929.0,5.7,62.7,0.5801,17,11,6,2
92.0,1002.0,5.9,62.0,0.5811,17,11,7,2
213.0,1280.0,11.4,45.4,0.6113,17,11,10,2
187.0,1296.0,13.3,42.3,0.6448,17,11,12,2
205.0,1446.0,14.7,38.9,0.6462,17,11,13,2
212.0,1471.0,16.5,32.9,0.6127,17,11,14,2
171.0,1513.0,17.3,33.9,0.6627,17,11,16,2
192.0,2235.0,13.7,52.8,0.8244,17,11,18,2
167.0,1173.0,8.8,65.5,0.7435,18,11,0,3
84.0,1045.0,6.4,74.0,0.7134,18,11,4,3
122.0,1127.0,6.1,76.7,0.7271,18,11,6,3
225.0,1584.0,7.7,72.5,0.7666,18,11,8,3
187.0,1483.0,18.8,49.2,1.0548,18,11,14,3
182.0,1539.0,18.4,49.6,1.0391,18,11,15,3
212.0,1597.0,18.3,51.0,1.0586,18,11,16,3
174.0,1610.0,17.6,53.1,1.0596,18,11,17,3
220.0,1709.0,17.3,53.6,1.0472,18,11,18,3
214.0,1722.0,16.8,55.2,1.048,18,11,19,3
191.0,1604.0,16.3,58.1,1.0648,18,11,21,3
160.0,1441.0,15.9,59.0,1.0590000000000002,18,11,22,3
130.0,1355.0,15.9,59.4,1.0628,18,11,23,3
133.0,1298.0,15.7,60.9,1.0774,19,11,0,4
65.0,1173.0,15.5,63.8,1.1119,19,11,2,4
41.0,1152.0,14.7,64.4,1.0704,19,11,4,4
36.0,1095.0,14.7,59.8,0.9968,19,11,5,4
45.0,1078.0,15.4,55.9,0.9722,19,11,6,4
193.0,1593.0,16.1,59.2,1.0736,19,11,10,4
202.0,1470.0,17.6,52.2,1.0396,19,11,12,4
188.0,1582.0,17.3,55.4,1.0836,19,11,13,4
222.0,1547.0,18.3,52.3,1.0922,19,11,15,4
221.0,1650.0,18.3,52.8,1.1016,19,11,16,4
193.0,1851.0,17.7,56.6,1.133,19,11,17,4
187.0,1907.0,17.3,58.2,1.1435,19,11,18,4
188.0,2040.0,16.2,62.6,1.1455,19,11,19,4
185.0,1901.0,15.2,57.5,0.9829,19,11,20,4
146.0,960.0,14.2,27.7,0.4451,19,11,21,4
120.0,709.0,13.4,14.3,0.2185,19,11,22,4
121.0,702.0,12.2,14.0,0.1988,20,11,0,5
126.0,717.0,12.0,14.5,0.2029,20,11,1,5
94.0,738.0,9.7,22.5,0.2698,20,11,4,5
136.0,954.0,6.9,39.4,0.3948,20,11,7,5
214.0,1237.0,7.2,43.2,0.4417,20,11,9,5
192.0,956.0,14.8,17.9,0.2977,20,11,11,5
141.0,941.0,14.7,15.5,0.2586,20,11,13,5
149.0,931.0,15.3,14.3,0.2462,20,11,16,5
149.0,1018.0,9.5,35.9,0.4273,20,11,20,5
159.0,999.0,8.0,39.8,0.4286,20,11,21,5
149.0,991.0,6.6,44.1,0.4333,20,11,22,5
133.0,997.0,6.1,45.2,0.4295,20,11,23,5
216.0,1193.0,5.2,50.8,0.452,21,11,0,6
196.0,1059.0,4.9,53.0,0.4629,21,11,1,6
101.0,965.0,3.1,56.3,0.4368,21,11,4,6
75.0,862.0,4.1,52.2,0.4338,21,11,5,6
132.0,951.0,3.2,57.0,0.4434,21,11,9,6
125.0,970.0,7.2,42.8,0.4356,21,11,10,6
148.0,996.0,10.3,34.2,0.4291,21,11,11,6
186.0,1104.0,10.9,33.8,0.4393,21,11,12,6
174.0,986.0,13.3,24.3,0.3686,21,11,14,6
106.0,859.0,15.2,18.7,0.3214,21,11,15,6
179.0,1103.0,11.7,32.7,0.4472,21,11,18,6
147.0,967.0,9.8,36.0,0.4364,21,11,20,6
163.0,1006.0,7.1,43.2,0.436,21,11,21,6
145.0,1010.0,5.9,47.8,0.4459,21,11,22,6
186.0,1008.0,5.3,50.5,0.45299999999999996,21,11,23,6
116.0,930.0,5.6,48.0,0.4412,22,11,0,0
145.0,1038.0,3.9,55.9,0.4568,22,11,1,0
68.0,876.0,4.2,54.8,0.4571,22,11,4,0
80.0,874.0,2.6,60.8,0.4544,22,11,5,0
108.0,953.0,3.7,57.9,0.4651,22,11,6,0
149.0,1030.0,4.5,54.8,0.466,22,11,7,0
232.0,1297.0,4.9,55.8,0.4882,22,11,8,0
215.0,1567.0,5.4,55.1,0.49700000000000005,22,11,9,0
224.0,1355.0,7.3,50.6,0.5184,22,11,12,0
191.0,1455.0,8.5,54.2,0.6054,22,11,21,0
164.0,1347.0,8.5,57.8,0.6432,22,11,22,0
130.0,1331.0,7.7,71.1,0.7503,22,11,23,0
118.0,1264.0,8.0,75.3,0.8079,23,11,1,1
113.0,1216.0,8.0,76.2,0.8217,23,11,2,1
94.0,1165.0,7.9,81.8,0.8759,23,11,4,1
139.0,1830.0,9.5,77.9,0.9278,23,11,8,1
160.0,1854.0,9.9,77.6,0.9488,23,11,9,1
183.0,1960.0,10.7,76.2,0.9798,23,11,10,1
185.0,1749.0,11.8,72.2,0.9948,23,11,11,1
198.0,1831.0,13.3,66.9,1.0163,23,11,12,1
201.0,1865.0,13.8,67.0,1.0513,23,11,13,1
233.0,2041.0,13.9,67.6,1.0666,23,11,14,1
186.0,1893.0,14.2,67.8,1.0879,23,11,16,1
215.0,2119.0,13.6,71.0,1.1018,23,11,17,1
227.0,2536.0,13.2,72.6,1.0936,23,11,18,1
220.0,2562.0,12.4,74.7,1.0741,23,11,19,1
190.0,2477.0,11.5,76.2,1.0324,23,11,20,1
147.0,1649.0,10.0,82.5,1.015,23,11,22,1
138.0,1580.0,10.0,82.6,1.0163,23,11,23,1
123.0,1420.0,10.0,83.6,1.0235,24,11,1,2
106.0,1327.0,10.4,80.8,1.0191,24,11,2,2
81.0,1195.0,10.6,78.8,1.008,24,11,4,2
66.0,1138.0,10.5,77.8,0.9839,24,11,5,2
114.0,1644.0,9.8,80.5,0.9724,24,11,8,2
115.0,1727.0,10.3,80.3,1.002,24,11,9,2
110.0,1605.0,11.1,77.2,1.0175,24,11,10,2
116.0,1520.0,13.3,68.8,1.0505,24,11,11,2
162.0,1293.0,15.1,58.3,0.9978,24,11,12,2
129.0,1506.0,15.4,59.6,1.0375,24,11,14,2
181.0,2066.0,10.1,79.3,0.9795,24,11,20,2
144.0,1698.0,10.0,76.1,0.9329,24,11,21,2
141.0,1530.0,8.6,82.3,0.9198,24,11,22,2
123.0,1448.0,7.7,84.3,0.8881,24,11,23,2
121.0,1464.0,7.1,84.1,0.8557,25,11,0,3
114.0,1437.0,6.7,83.2,0.8190000000000001,25,11,1,3
93.0,1262.0,6.0,83.0,0.78,25,11,2,3
89.0,1162.0,4.3,85.4,0.7152,25,11,4,3
94.0,1154.0,4.0,85.7,0.7041,25,11,5,3
93.0,1147.0,4.0,84.4,0.6943,25,11,6,3
127.0,1555.0,4.4,81.3,0.6890000000000001,25,11,8,3
137.0,1576.0,6.7,72.6,0.718,25,11,9,3
190.0,1531.0,10.0,63.4,0.7791,25,11,10,3
127.0,1251.0,14.6,46.5,0.7687,25,11,12,3
126.0,1256.0,16.4,38.2,0.7081,25,11,14,3
136.0,1311.0,16.8,37.6,0.7129,25,11,15,3
156.0,1302.0,16.8,36.7,0.6944,25,11,16,3
187.0,1537.0,15.4,41.3,0.7151,25,11,17,3
137.0,1368.0,13.3,50.9,0.7745,25,11,19,3
110.0,1160.0,10.0,61.8,0.7576,25,11,22,3
102.0,1180.0,9.9,62.1,0.7566,25,11,23,3
114.0,1232.0,9.3,64.5,0.7554,26,11,0,4
117.0,1245.0,9.1,65.7,0.7607,26,11,1,4
98.0,1215.0,8.9,71.8,0.818,26,11,2,4
79.0,1202.0,8.7,77.6,0.8753,26,11,4,4
77.0,1153.0,9.0,77.3,0.8873,26,11,5,4
149.0,1857.0,10.6,72.7,0.9272,26,11,9,4
197.0,1770.0,12.4,64.8,0.9309999999999999,26,11,10,4
183.0,1508.0,13.7,59.9,0.9335,26,11,11,4
208.0,1845.0,15.8,56.3,1.0026,26,11,14,4
213.0,1904.0,15.7,58.9,1.0432,26,11,16,4
205.0,1971.0,14.6,67.7,1.1164,26,11,21,4
170.0,1602.0,13.8,67.8,1.0609,26,11,22,4
154.0,1568.0,13.4,69.0,1.0579,26,11,23,4
143.0,1530.0,13.0,73.7,1.0957,27,11,0,5
140.0,1583.0,12.7,77.5,1.1339,27,11,1,5
122.0,1482.0,12.4,78.4,1.1269,27,11,2,5
97.0,1272.0,13.2,75.8,1.1459,27,11,5,5
99.0,1295.0,12.3,81.9,1.1674,27,11,6,5
110.0,1349.0,12.8,80.8,1.1898,27,11,7,5
110.0,1418.0,13.7,76.3,1.1932,27,11,8,5
121.0,1644.0,13.4,78.8,1.2104,27,11,9,5
122.0,1672.0,13.8,77.8,1.2201,27,11,10,5
136.0,1639.0,15.1,73.2,1.244,27,11,11,5
156.0,1711.0,15.4,73.3,1.27,27,11,13,5
158.0,1753.0,15.6,71.4,1.2596,27,11,14,5
174.0,1703.0,16.3,68.7,1.2596,27,11,15,5
147.0,1695.0,15.6,70.2,1.238,27,11,17,5
136.0,1871.0,14.2,75.8,1.2202,27,11,18,5
130.0,1547.0,13.7,72.5,1.1326,27,11,21,5
89.0,1358.0,11.2,78.3,1.0415,27,11,23,5
88.0,1343.0,10.6,79.4,1.0133,28,11,0,6
86.0,1260.0,10.8,77.5,1.0027,28,11,1,6
55.0,1121.0,10.3,74.9,0.9362,28,11,4,6
45.0,1047.0,11.2,69.0,0.9159,28,11,5,6
44.0,1045.0,8.9,77.1,0.8804,28,11,6,6
50.0,1025.0,9.5,73.3,0.8719,28,11,7,6
74.0,1073.0,8.6,77.2,0.8617,28,11,8,6
76.0,1194.0,11.1,68.2,0.8979,28,11,11,6
120.0,1274.0,12.6,63.2,0.9209,28,11,14,6
99.0,1242.0,13.4,61.9,0.9513,28,11,15,6
113.0,1335.0,9.6,76.5,0.9184,28,11,18,6
117.0,1418.0,9.9,76.3,0.9296,28,11,19,6
127.0,1543.0,10.4,74.6,0.9394,28,11,20,6
132.0,1438.0,10.3,75.1,0.9399,28,11,21,6
122.0,1378.0,10.5,75.4,0.9566,28,11,23,6
113.0,1350.0,10.2,78.4,0.9757,29,11,0,0
66.0,1143.0,8.9,83.0,0.9487,29,11,4,0
78.0,1185.0,8.7,84.2,0.9526,29,11,6,0
90.0,1315.0,8.7,83.7,0.9454,29,11,7,0
232.0,1988.0,14.9,64.9,1.0929,29,11,11,0
120.0,1363.0,18.6,49.1,1.0425,29,11,13,0
117.0,1391.0,18.4,49.9,1.0453,29,11,15,0
121.0,1416.0,17.9,51.4,1.0488,29,11,16,0
107.0,1299.0,18.0,51.9,1.0622,29,11,17,0
94.0,1320.0,17.3,57.0,1.1137,29,11,19,0
98.0,1310.0,16.8,58.7,1.1109,29,11,20,0
87.0,1210.0,16.5,59.2,1.1021,29,11,21,0
78.0,1182.0,16.3,59.7,1.0941,29,11,22,0
69.0,1202.0,16.0,61.6,1.1127,29,11,23,0
81.0,1302.0,13.8,80.4,1.2621,30,11,1,1
42.0,1149.0,13.8,81.3,1.2767,30,11,4,1
38.0,1109.0,13.6,75.5,1.172,30,11,5,1
64.0,1111.0,11.5,81.4,1.1025,30,11,6,1
127.0,1453.0,12.3,78.9,1.1283,30,11,8,1
122.0,1649.0,13.0,76.0,1.1317,30,11,9,1
141.0,1588.0,13.7,70.9,1.1076,30,11,10,1
139.0,1500.0,14.0,70.9,1.1244,30,11,11,1
105.0,1301.0,14.6,65.9,1.088,30,11,12,1
108.0,1321.0,14.9,58.4,0.9839,30,11,14,1
109.0,1311.0,15.3,54.3,0.9357,30,11,15,1
149.0,1694.0,14.6,56.6,0.9367,30,11,16,1
159.0,1698.0,11.9,62.3,0.8674,30,11,18,1
178.0,1843.0,11.6,64.3,0.8789,30,11,19,1
168.0,1939.0,11.5,68.0,0.9207,30,11,20,1
160.0,1394.0,10.7,73.9,0.9502,30,11,21,1
117.0,1277.0,9.6,83.0,0.9899,30,11,22,1
113.0,1210.0,9.6,79.9,0.9579,30,11,23,1
76.0,1127.0,9.1,80.0,0.9299,1,12,2,0
68.0,1083.0,8.5,81.7,0.9074,1,12,4,0
63.0,1064.0,8.3,80.4,0.8861,1,12,5,0
74.0,1098.0,8.9,79.2,0.9067,1,12,6,0
96.0,1248.0,8.7,80.8,0.9096,1,12,7,0
145.0,1799.0,9.5,78.3,0.9338,1,12,9,0
143.0,1410.0,11.0,74.4,0.9736,1,12,11,0
182.0,1533.0,13.8,63.6,0.9959,1,12,12,0
163.0,1623.0,13.6,65.6,1.0167,1,12,13,0
178.0,1898.0,13.7,66.5,1.038,1,12,14,0
162.0,1751.0,13.0,73.0,1.0859999999999999,1,12,15,0
171.0,1834.0,12.7,77.1,1.1251,1,12,16,0
174.0,1887.0,12.3,79.7,1.1342,1,12,17,0
126.0,1419.0,12.5,72.6,1.0489,1,12,19,0
113.0,1390.0,11.8,76.1,1.0544,1,12,20,0
111.0,1280.0,11.3,79.9,1.0697,1,12,21,0
107.0,1293.0,11.1,84.3,1.1137,1,12,22,0
107.0,1313.0,11.3,83.1,1.1089,1,12,23,0
102.0,1330.0,11.6,81.0,1.1082,2,12,0,3
96.0,1238.0,11.7,77.8,1.0689,2,12,1,3
86.0,1254.0,11.7,78.6,1.0813,2,12,2,3
70.0,1163.0,12.0,77.4,1.0825,2,12,4,3
74.0,1195.0,12.4,75.3,1.0813,2,12,6,3
131.0,1787.0,12.9,73.8,1.0937,2,12,8,3
137.0,1559.0,15.4,63.9,1.1071,2,12,11,3
123.0,1600.0,18.0,58.0,1.1901,2,12,14,3
137.0,1753.0,18.1,62.1,1.2822,2,12,16,3
151.0,1881.0,16.7,67.3,1.2707,2,12,17,3
171.0,2260.0,15.8,70.7,1.2601,2,12,18,3
171.0,2405.0,15.4,73.0,1.2688,2,12,19,3
161.0,2196.0,15.4,73.0,1.2648,2,12,20,3
154.0,2049.0,15.3,73.6,1.2691,2,12,21,3
127.0,1783.0,15.1,74.3,1.2623,2,12,22,3
102.0,1515.0,14.1,81.4,1.3066,3,12,0,4
100.0,1433.0,14.4,82.7,1.3496,3,12,1,4
86.0,1452.0,14.1,84.1,1.3461,3,12,2,4
80.0,1249.0,14.0,84.1,1.3389,3,12,4,4
74.0,1215.0,13.9,85.1,1.3449,3,12,5,4
82.0,1267.0,13.8,85.5,1.3469,3,12,6,4
124.0,1839.0,13.7,84.5,1.3202,3,12,8,4
154.0,1834.0,14.6,81.6,1.3448,3,12,10,4
144.0,1544.0,15.8,74.7,1.3336,3,12,11,4
144.0,1599.0,16.4,72.1,1.3359999999999999,3,12,12,4
139.0,1636.0,16.8,70.3,1.3341,3,12,13,4
138.0,1716.0,17.9,66.3,1.3499,3,12,14,4
134.0,1664.0,18.8,62.7,1.3506,3,12,15,4
173.0,2177.0,17.7,68.3,1.3713,3,12,17,4
134.0,1883.0,16.5,71.7,1.3358,3,12,18,4
132.0,2111.0,15.0,74.4,1.2593,3,12,20,4
101.0,1528.0,13.1,78.7,1.1817,3,12,23,4
90.0,1408.0,12.1,79.4,1.1201,4,12,2,0
71.0,1246.0,11.6,79.7,1.0858,4,12,4,0
66.0,1305.0,11.5,81.7,1.1033,4,12,6,0
70.0,1266.0,12.4,77.1,1.1072,4,12,7,0
90.0,1539.0,12.3,79.0,1.1293,4,12,8,0
102.0,1395.0,12.2,83.9,1.189,4,12,9,0
102.0,1431.0,12.2,85.1,1.2079,4,12,10,0
94.0,1263.0,12.4,80.1,1.1462,4,12,11,0
122.0,1422.0,13.0,77.8,1.1641,4,12,12,0
103.0,1346.0,11.9,85.7,1.1912,4,12,14,0
120.0,1356.0,12.7,84.4,1.2352,4,12,17,0
120.0,1441.0,13.1,81.7,1.2284,4,12,18,0
115.0,1456.0,13.4,79.9,1.2254,4,12,20,0
124.0,1400.0,13.8,76.8,1.206,4,12,21,0
109.0,1307.0,14.0,75.9,1.2064,4,12,22,0
106.0,1267.0,12.4,77.5,1.1115,5,12,1,2
81.0,1100.0,12.3,67.5,0.9624,5,12,4,2
60.0,1047.0,12.5,65.9,0.9533,5,12,6,2
68.0,1086.0,13.1,62.4,0.9366,5,12,9,2
72.0,1191.0,13.0,67.6,1.0090000000000001,5,12,11,2
81.0,1257.0,13.0,69.7,1.0403,5,12,12,2
89.0,1296.0,12.0,80.0,1.1167,5,12,13,2
86.0,1367.0,12.0,80.8,1.1264,5,12,15,2
83.0,1177.0,11.5,81.0,1.101,5,12,16,2
77.0,1152.0,11.3,81.0,1.0851,5,12,17,2
93.0,1385.0,12.0,78.4,1.0954,5,12,18,2
103.0,1212.0,12.1,75.5,1.0669,5,12,19,2
93.0,1173.0,12.6,70.5,1.0239,5,12,21,2
73.0,1111.0,13.1,64.3,0.9628,5,12,23,2
64.0,1071.0,13.2,62.9,0.9517,6,12,0,5
66.0,1127.0,13.3,63.6,0.9673,6,12,1,5
71.0,1124.0,13.3,65.3,0.9948,6,12,2,5
54.0,1130.0,11.9,79.6,1.1043,6,12,4,5
58.0,1157.0,11.8,81.4,1.1238,6,12,5,5
89.0,1314.0,12.2,78.8,1.1178,6,12,7,5
161.0,1662.0,15.9,63.4,1.1349,6,12,10,5
144.0,1682.0,19.4,49.8,1.1095,6,12,13,5
130.0,1589.0,19.5,50.1,1.1225,6,12,14,5
